customer_id,application_date,age,income,employment_years,loan_amount,loan_duration_months,existing_debt,debt_to_income,credit_history_months,number_of_previous_loans,missed_payments_12m,region,channel,collection_status_after_90d,default_90d
113804,2024-06-07,24,39016.0,3.6,13786.0,12,9885.0,0.2828,16.0,0,0,Sud,agence,a_jour,0
116820,2024-11-25,52,41201.0,4.7,13785.0,24,8323.0,0.2299,313.0,3,1,Nord,mobile,recouvrement_contentieux,1
111822,2024-02-19,56,67205.0,3.9,13195.0,36,22646.0,0.3533,376.0,10,2,Sud,agence,a_jour,0
119211,2024-11-19,48,38736.0,3.8,14409.0,48,5807.0,0.1809,204.0,2,0,Nord,mobile,a_jour,0
111344,2024-05-14,41,34029.0,9.0,21023.0,36,2412.0,0.1224,117.0,0,0,Nord,mobile,a_jour,0
101122,2023-07-16,38,30137.0,4.8,25950.0,24,7875.0,0.3331,108.0,1,0,Ouest,mobile,recouvrement_amiable,0
100991,2024-02-05,45,56452.0,5.3,37868.0,6,21918.0,0.4442,290.0,6,1,Nord,mobile,a_jour,0
102096,2024-11-17,37,41371.0,1.2,24261.0,36,22598.0,0.5951,46.0,1,2,Ouest,web,a_jour,0
106418,2024-12-17,35,43505.0,4.2,16835.0,48,6207.0,0.1749,69.0,2,1,Nord,web,a_jour,0
104356,2024-12-05,35,59030.0,5.6,9410.0,24,8094.0,0.1504,70.0,0,0,Centre,web,a_jour,0
112992,2024-04-24,38,19375.0,3.1,19645.0,36,3583.0,0.2694,228.0,3,0,Ouest,web,a_jour,0
111297,2023-11-14,56,12076.0,7.1,18897.0,24,2853.0,0.3667,124.0,2,0,Sud,mobile,recouvrement_contentieux,0
105107,2024-11-24,31,20825.0,7.0,12517.0,60,1652.0,0.1294,94.0,0,1,Est,mobile,recouvrement_contentieux,1
102475,2023-11-05,36,37048.0,2.5,17817.0,12,4474.0,0.1608,98.0,2,0,Ouest,mobile,a_jour,0
107782,2024-09-07,37,58151.0,5.5,51669.0,36,1815.0,0.1053,181.0,2,0,Centre,web,a_jour,0
117539,2023-02-27,39,31524.0,11.1,12033.0,48,3394.0,0.1395,179.0,3,0,,web,a_jour,0
111221,2023-02-04,37,75435.0,2.0,12950.0,6,27698.0,0.3815,199.0,0,0,Est,web,a_jour,0
105678,2024-05-14,55,37923.0,4.0,17016.0,12,23211.0,0.6441,394.0,4,1,Ouest,mobile,a_jour,0
111186,2024-02-24,44,64807.0,,13623.0,36,22777.0,0.369,161.0,2,0,Ouest,web,a_jour,0
108978,2024-07-12,23,39551.0,5.0,14870.0,60,8470.0,0.2455,21.0,0,1,Nord,web,a_jour,0
114406,2024-01-29,31,62342.0,2.3,25327.0,24,16338.0,0.2959,80.0,0,2,Est,web,a_jour,0
118057,2023-01-17,25,44877.0,4.5,8540.0,24,20140.0,0.4646,71.0,0,0,Centre,web,a_jour,0
106602,2023-12-13,48,38578.0,4.9,7229.0,60,11483.0,0.3133,226.0,1,1,Est,mobile,a_jour,0
114356,2024-12-16,18,52853.0,1.0,36924.0,48,8747.0,0.2237,0.0,0,0,Sud,web,a_jour,0
106351,2023-01-30,19,92071.0,1.0,5965.0,60,26506.0,0.2933,4.0,0,2,Est,mobile,a_jour,0
113176,2024-09-12,45,28730.0,3.0,14029.0,24,5623.0,0.2364,73.0,2,2,Sud,agence,a_jour,0
100619,2023-04-13,41,71793.0,,46377.0,24,2683.0,0.0912,247.0,4,1,Centre,agence,a_jour,0
119061,2024-01-31,36,35087.0,1.3,14654.0,6,6329.0,0.2152,60.0,0,1,Sud,courtier,a_jour,0
101867,2024-07-08,38,40623.0,2.9,18790.0,18,4969.0,0.1609,209.0,0,0,Nord,courtier,a_jour,0
109558,2024-07-16,18,60386.0,1.0,7873.0,6,12952.0,0.2254,0.0,0,0,Est,mobile,a_jour,0
101111,2023-06-19,34,34385.0,8.5,15905.0,48,5676.0,0.2036,167.0,3,0,Centre,web,a_jour,0
108567,2023-04-05,51,35520.0,2.8,8796.0,36,11066.0,0.3322,175.0,3,1,Centre,mobile,a_jour,0
102834,2023-10-11,48,38708.0,5.3,18727.0,60,6460.0,0.2072,277.0,1,0,Ouest,courtier,a_jour,0
108417,2023-11-24,33,87362.0,6.5,11800.0,12,17157.0,0.2076,73.0,0,0,Sud,agence,a_jour,0
114735,2024-07-25,54,30479.0,0.6,15773.0,36,5602.0,0.2269,369.0,4,0,Est,agence,a_jour,0
101754,2024-04-02,30,27459.0,10.8,11739.0,36,4487.0,0.199,100.0,3,0,Sud,web,a_jour,0
101786,2023-05-25,25,53706.0,4.9,18600.0,48,18388.0,0.3712,36.0,0,2,Nord,agence,a_jour,0
115160,2023-04-14,39,41640.0,1.2,15198.0,24,5829.0,0.1704,195.0,7,1,Nord,mobile,recouvrement_contentieux,1
115684,2024-06-06,32,18002.0,1.8,29079.0,24,8910.0,0.6296,152.0,4,1,Est,web,a_jour,0
105159,2024-11-07,45,74650.0,2.7,17622.0,36,14189.0,0.2097,158.0,0,1,Nord,mobile,a_jour,0
118605,2023-06-28,45,55711.0,2.9,25972.0,36,18536.0,0.3716,176.0,1,1,Ouest,agence,a_jour,0
112289,2024-03-22,27,32343.0,9.0,18231.0,24,10249.0,0.3639,81.0,1,1,Ouest,agence,a_jour,0
118366,2024-06-23,29,18943.0,2.2,16105.0,36,4086.0,0.2865,50.0,0,0,Est,web,a_jour,0
117439,2023-01-29,18,52002.0,1.0,6237.0,60,11555.0,0.2322,0.0,0,1,Centre,web,a_jour,0
113156,2023-10-30,50,30250.0,1.1,42235.0,18,3960.0,0.2473,282.0,4,0,Nord,web,a_jour,0
106500,2023-03-30,34,51412.0,1.8,9174.0,60,34723.0,0.6903,57.0,0,1,,web,a_jour,0
117210,2024-04-15,52,54862.0,9.7,41230.0,24,7933.0,0.2072,345.0,4,0,Nord,web,a_jour,1
111706,2024-12-02,41,23756.0,1.9,15286.0,24,12585.0,0.5834,224.0,3,2,Sud,agence,a_jour,0
106058,2024-04-12,40,41679.0,8.6,25725.0,36,4222.0,0.1527,68.0,1,1,Ouest,agence,a_jour,0
112076,2024-06-24,46,41525.0,0.8,6114.0,12,7389.0,0.1902,279.0,5,1,Ouest,mobile,a_jour,0
101032,2024-06-17,33,35666.0,3.0,11864.0,24,5384.0,0.1787,118.0,0,1,Nord,mobile,a_jour,0
112531,2024-09-04,42,43897.0,9.4,10630.0,36,6825.0,0.1757,195.0,3,1,Est,mobile,a_jour,0
115522,2024-06-20,32,75346.0,6.5,27451.0,60,16040.0,0.2432,140.0,2,2,Nord,courtier,a_jour,0
102484,2023-09-08,43,42540.0,9.2,35927.0,6,5712.0,0.2047,182.0,5,0,Centre,mobile,a_jour,0
114248,2023-06-08,28,38371.0,3.4,30366.0,24,15932.0,0.4812,113.0,4,3,Nord,agence,recouvrement_amiable,1
113676,2023-09-12,37,70240.0,2.3,15066.0,36,9065.0,0.1469,61.0,0,1,Nord,web,recouvrement_amiable,1
117989,2023-11-09,57,66486.0,5.2,5602.0,48,6685.0,0.1076,164.0,2,0,Sud,mobile,a_jour,0
117316,2023-01-28,44,73702.0,5.1,11523.0,48,6101.0,0.0958,169.0,3,0,Centre,mobile,a_jour,0
110684,2024-03-24,42,65621.0,1.9,10054.0,36,9589.0,0.1589,83.0,3,1,Centre,web,a_jour,0
101682,2023-01-26,30,44478.0,6.6,13353.0,24,15270.0,0.3683,126.0,2,2,Ouest,agence,a_jour,0
103952,2024-06-15,41,25204.0,16.6,12703.0,36,7571.0,0.3424,85.0,2,2,Nord,mobile,recouvrement_amiable,0
100510,2024-12-27,50,32134.0,13.6,26880.0,24,1235.0,0.1081,362.0,3,0,Ouest,mobile,a_jour,0
105122,2024-03-25,40,23261.0,3.3,14684.0,48,9573.0,0.4642,210.0,1,2,Nord,mobile,a_jour,0
117648,2024-12-25,49,,12.4,10170.0,24,13023.0,0.3103,116.0,0,0,Nord,agence,a_jour,0
111813,2024-04-08,31,85790.0,2.5,20827.0,48,5130.0,0.08,121.0,1,0,Sud,web,a_jour,0
112999,2024-03-04,31,34629.0,3.0,8165.0,48,8837.0,0.2748,115.0,2,0,Nord,mobile,a_jour,0
103778,2024-12-20,34,14959.0,4.3,6762.0,12,6857.0,0.4961,168.0,2,2,Ouest,web,a_jour,0
103509,2023-09-13,51,52484.0,2.8,27669.0,24,7597.0,0.1887,160.0,1,0,Nord,web,a_jour,0
101531,2023-01-07,48,45123.0,0.6,16999.0,6,9276.0,0.237,309.0,6,0,Centre,web,a_jour,0
111668,2024-03-29,45,27943.0,18.4,17896.0,36,1999.0,0.1249,174.0,2,0,Ouest,mobile,a_jour,0
104515,2024-08-02,33,55373.0,1.5,9403.0,24,10989.0,0.2126,108.0,0,0,Ouest,web,a_jour,0
102724,2024-07-31,42,52285.0,3.5,12432.0,24,21364.0,0.4284,73.0,0,0,Ouest,mobile,a_jour,0
109553,2023-11-11,54,19552.0,15.0,10139.0,12,4964.0,0.2971,144.0,5,1,Nord,agence,a_jour,0
105726,2024-01-18,45,82299.0,13.1,8205.0,60,52542.0,0.6467,269.0,5,1,Nord,agence,a_jour,0
114971,2024-07-31,40,100763.0,1.9,4728.0,24,50857.0,0.5086,119.0,0,1,Ouest,mobile,a_jour,0
106685,2023-04-26,35,77617.0,2.6,14669.0,18,7700.0,0.115,165.0,3,0,Sud,agence,a_jour,0
109998,2024-02-17,46,26920.0,17.8,17444.0,36,3824.0,0.1961,86.0,2,1,Sud,mobile,a_jour,0
116398,2024-11-17,20,40017.0,2.0,13135.0,24,1501.0,0.0649,12.0,0,1,Est,mobile,a_jour,0
118624,2023-03-18,38,88465.0,1.9,5492.0,36,19284.0,0.2232,216.0,5,0,Ouest,mobile,a_jour,0
112871,2023-10-11,39,52927.0,12.1,13555.0,24,5514.0,0.1255,61.0,1,0,Nord,agence,a_jour,0
103613,2023-02-24,43,31823.0,5.2,8613.0,24,11860.0,0.3952,129.0,1,0,Sud,web,a_jour,0
101734,2024-09-20,30,25959.0,4.6,16572.0,24,2318.0,0.1425,34.0,0,0,Ouest,web,a_jour,0
103930,2024-06-01,28,15491.0,7.1,18209.0,24,4450.0,0.3852,63.0,1,0,Sud,courtier,a_jour,0
111688,2023-04-20,28,62691.0,7.2,9880.0,36,23256.0,0.3841,63.0,0,3,Nord,mobile,a_jour,0
118829,2024-09-19,20,21726.0,2.0,9729.0,24,3152.0,0.1824,7.0,1,0,Centre,web,a_jour,0
107748,2024-02-29,44,33896.0,8.5,5929.0,36,4119.0,0.1361,82.0,3,0,Ouest,web,a_jour,0
101692,2024-04-24,52,45769.0,5.7,15618.0,72,1310.0,0.0571,294.0,2,0,Est,web,a_jour,0
109752,2024-08-02,25,31217.0,1.4,9021.0,48,4048.0,0.1538,35.0,0,0,Sud,web,a_jour,0
119338,2024-08-11,51,60014.0,7.0,7525.0,36,8688.0,0.1552,136.0,0,1,Sud,mobile,a_jour,0
114058,2024-12-19,36,,17.5,14722.0,18,5016.0,0.1806,66.0,0,1,Est,web,a_jour,0
106279,2023-10-02,48,55307.0,1.4,9460.0,24,11671.0,0.2253,110.0,1,0,Ouest,agence,a_jour,0
106941,2023-11-17,42,61555.0,6.4,17691.0,18,15658.0,0.2783,78.0,0,0,Nord,mobile,a_jour,0
112855,2023-10-16,54,92326.0,2.1,5230.0,36,40853.0,0.4472,231.0,3,0,Ouest,mobile,a_jour,0
118775,2024-08-19,33,23659.0,13.0,15594.0,36,1258.0,0.1081,89.0,0,4,Nord,web,a_jour,0
106172,2024-11-09,50,52351.0,4.3,6569.0,6,16368.0,0.3231,230.0,3,0,Ouest,web,a_jour,0
111509,2023-03-04,48,58123.0,4.2,7827.0,60,6446.0,0.1221,214.0,2,0,Sud,mobile,a_jour,0
117839,2024-06-29,49,21542.0,12.9,16287.0,24,1518.0,0.1335,150.0,4,0,Est,courtier,a_jour,0
113670,2024-10-30,37,64743.0,2.7,17411.0,36,16971.0,0.2845,56.0,0,0,Ouest,agence,a_jour,0
103052,2024-07-02,38,53312.0,3.9,12023.0,36,8802.0,0.1839,158.0,0,0,Sud,mobile,a_jour,0
110897,2024-01-28,34,30924.0,7.0,31490.0,24,3732.0,0.2055,88.0,1,1,Sud,web,a_jour,0
101158,2023-10-08,34,25660.0,10.9,16637.0,48,7901.0,0.3619,103.0,2,0,Centre,agence,a_jour,0
114039,2024-02-08,39,29453.0,,17885.0,24,7784.0,0.3149,71.0,1,1,Nord,mobile,a_jour,0
114268,2023-01-19,50,31191.0,4.4,9387.0,12,4652.0,0.1742,320.0,4,0,Ouest,courtier,a_jour,0
101672,2023-07-15,18,28352.0,1.0,19806.0,36,8256.0,0.3494,0.0,0,1,Nord,agence,a_jour,0
102087,2024-04-28,50,46364.0,2.6,25600.0,72,26411.0,0.6157,105.0,1,2,Ouest,web,recouvrement_amiable,1
119198,2024-02-06,24,15634.0,6.0,10116.0,12,4930.0,0.3693,29.0,0,0,Est,web,a_jour,0
115751,2023-04-01,25,59999.0,7.0,11664.0,36,32823.0,0.5633,21.0,0,1,Ouest,mobile,a_jour,0
113884,2024-01-06,43,51716.0,3.3,8093.0,12,12716.0,0.2589,,0,0,Ouest,web,a_jour,0
111201,2024-01-24,39,46211.0,2.1,12722.0,12,10002.0,0.2394,126.0,1,1,Nord,agence,a_jour,0
116675,2023-03-21,32,55806.0,1.9,3623.0,18,18829.0,0.3428,145.0,1,0,Sud,agence,a_jour,0
119952,2024-01-12,39,,3.3,13111.0,36,19380.0,0.3985,88.0,0,2,Nord,courtier,a_jour,0
112875,2023-08-18,32,50193.0,3.3,7909.0,24,20849.0,0.4285,125.0,0,2,Sud,mobile,a_jour,0
104107,2024-09-07,54,22279.0,4.2,39991.0,72,2292.0,0.2525,402.0,1,0,Ouest,web,a_jour,0
100582,2023-03-19,19,39029.0,1.0,2889.0,12,6856.0,0.1818,11.0,1,0,Sud,web,recouvrement_amiable,1
101129,2024-04-18,39,94570.0,7.8,10794.0,36,22561.0,0.2481,118.0,0,1,Ouest,agence,recouvrement_contentieux,1
103984,2024-09-18,53,60921.0,10.0,17902.0,24,,0.1071,221.0,1,0,Ouest,mobile,a_jour,0
101515,2024-11-10,37,38518.0,4.6,28142.0,60,3978.0,0.1642,158.0,2,0,Sud,courtier,a_jour,0
109071,2023-03-07,54,,6.0,19068.0,48,3244.0,0.0874,159.0,1,0,Nord,mobile,a_jour,0
101040,2024-05-30,41,79480.0,6.4,8686.0,72,15671.0,0.2063,148.0,2,1,Ouest,courtier,a_jour,0
109098,2023-12-04,30,27240.0,2.7,21326.0,18,6423.0,0.301,93.0,5,0,Sud,courtier,a_jour,0
101281,2024-06-23,24,33400.0,2.3,20852.0,72,1649.0,0.1014,43.0,0,0,Ouest,web,a_jour,0
108117,2023-10-16,53,47565.0,0.6,41721.0,18,14303.0,0.3738,195.0,4,1,Est,courtier,a_jour,0
100935,2024-11-17,51,42300.0,11.2,7940.0,60,17424.0,0.4276,181.0,2,2,Sud,web,a_jour,0
115600,2024-12-07,41,37955.0,2.4,18313.0,18,13001.0,0.3827,205.0,5,0,Sud,web,a_jour,0
111871,2024-02-08,44,39592.0,9.1,23015.0,12,4520.0,0.1626,163.0,5,0,Centre,courtier,a_jour,0
112784,2024-12-20,52,86889.0,9.1,18306.0,36,60285.0,0.7114,198.0,2,0,Nord,web,a_jour,0
118844,2023-09-06,46,99329.0,3.7,26870.0,24,6339.0,0.0864,130.0,2,0,Ouest,agence,a_jour,0
100468,2023-05-13,52,22586.0,8.9,7862.0,36,4006.0,0.2064,219.0,0,0,Est,agence,a_jour,0
105080,2023-08-19,39,39159.0,3.4,14435.0,18,1364.0,0.0656,78.0,0,0,Centre,mobile,a_jour,0
117083,2023-01-06,37,33866.0,5.6,20139.0,48,1770.0,0.1018,,1,0,Nord,agence,a_jour,0
103018,2024-03-12,38,55783.0,2.7,12447.0,60,46739.0,0.8565,115.0,3,1,Nord,web,a_jour,0
105276,2023-07-02,51,33809.0,0.9,21751.0,24,21881.0,0.7008,350.0,3,0,Centre,web,a_jour,0
118527,2024-09-12,42,101291.0,6.8,22263.0,24,4045.0,0.0583,264.0,3,0,Centre,courtier,a_jour,0
111818,2024-07-13,42,44556.0,9.0,9598.0,72,7029.0,0.1757,222.0,3,0,Est,mobile,a_jour,0
111628,2023-12-25,30,30260.0,3.5,8490.0,24,8732.0,0.3119,120.0,0,0,Sud,web,a_jour,0
111415,2024-09-04,39,28379.0,10.3,10781.0,36,2482.0,0.1191,235.0,3,1,Sud,web,a_jour,0
100629,2023-09-25,40,45422.0,5.9,15828.0,12,3832.0,0.1134,181.0,2,0,Est,courtier,a_jour,0
102402,2024-06-28,21,28578.0,3.0,7768.0,24,2291.0,0.1028,16.0,0,0,Sud,mobile,a_jour,0
101242,2024-12-04,50,13448.0,7.6,10229.0,18,2561.0,0.2538,,3,0,Sud,web,a_jour,0
119582,2024-08-31,59,65207.0,8.8,62802.0,12,21909.0,0.4163,291.0,7,1,Centre,agence,a_jour,0
119963,2023-01-09,58,21947.0,9.0,27687.0,12,3313.0,0.2561,137.0,2,0,Nord,courtier,a_jour,0
117359,2024-05-21,54,42089.0,3.0,14480.0,24,2201.0,0.081,326.0,4,1,Ouest,agence,a_jour,0
104226,2023-11-25,45,71767.0,4.1,31329.0,24,8875.0,0.16,140.0,2,0,Nord,agence,a_jour,0
118727,2024-01-10,25,53324.0,6.3,7202.0,36,16025.0,0.3118,64.0,2,0,Ouest,web,a_jour,0
102994,2024-07-16,39,49677.0,12.2,24328.0,48,2204.0,0.0852,98.0,1,0,Sud,agence,a_jour,0
111016,2024-09-28,41,46948.0,7.7,22659.0,36,11949.0,0.2947,128.0,2,0,Centre,mobile,a_jour,0
108487,2024-01-07,45,34871.0,2.6,5478.0,12,7748.0,0.2353,93.0,1,0,Sud,courtier,a_jour,0
112513,2024-04-20,51,26244.0,1.0,9082.0,24,19322.0,0.7651,145.0,0,1,Est,web,a_jour,0
106107,2024-07-25,32,31922.0,5.7,17702.0,36,10517.0,0.3757,53.0,0,0,Sud,agence,a_jour,0
107048,2024-08-06,50,49921.0,2.7,13437.0,6,29253.0,0.6084,284.0,2,0,Centre,courtier,a_jour,0
108745,2024-01-09,18,41274.0,1.0,15825.0,48,2441.0,0.0911,0.0,0,0,Sud,courtier,a_jour,0
105721,2023-10-30,33,37787.0,10.3,8392.0,24,11630.0,0.3263,151.0,2,1,Centre,agence,a_jour,0
109148,2023-11-16,44,63874.0,1.4,13669.0,48,11248.0,0.1939,280.0,6,0,Sud,courtier,a_jour,0
108789,2023-09-20,31,30588.0,3.4,18813.0,36,7965.0,0.3116,39.0,1,0,Sud,web,a_jour,0
107478,2024-08-02,41,36547.0,13.5,9280.0,24,11365.0,0.3321,62.0,0,0,Nord,agence,a_jour,0
106569,2023-05-20,25,95930.0,1.9,7266.0,36,7090.0,0.0802,71.0,0,0,Nord,mobile,a_jour,0
100770,2024-04-20,31,15901.0,11.5,10648.0,72,3338.0,0.2657,48.0,0,2,Est,agence,a_jour,0
109624,2024-09-23,55,34916.0,,24111.0,36,7277.0,0.266,196.0,2,1,Sud,web,a_jour,0
100383,2023-06-25,47,63964.0,2.0,21126.0,12,17825.0,0.3062,305.0,4,0,Sud,mobile,recouvrement_amiable,0
104224,2024-07-24,28,26590.0,2.9,3023.0,36,6115.0,0.2394,75.0,1,0,Centre,agence,a_jour,0
113763,2024-04-21,41,30366.0,7.6,7649.0,36,2774.0,0.1123,239.0,2,1,Ouest,web,a_jour,0
117453,2024-12-23,33,65690.0,2.2,8348.0,12,3324.0,0.0612,168.0,1,0,Sud,agence,a_jour,0
109990,2023-08-21,35,57113.0,3.8,20992.0,24,18753.0,0.359,96.0,0,0,Nord,web,a_jour,0
114328,2023-01-16,21,71066.0,3.0,5010.0,12,6947.0,0.1036,28.0,0,0,Est,web,a_jour,0
104852,2023-03-19,36,76352.0,3.3,12400.0,48,4650.0,0.0744,123.0,0,0,Nord,mobile,a_jour,0
109003,2023-11-29,30,46059.0,0.4,77912.0,24,9099.0,0.3385,80.0,0,1,Ouest,agence,a_jour,0
101644,2023-04-07,29,43267.0,3.7,24457.0,48,12638.0,0.3392,83.0,0,0,Sud,web,a_jour,0
106339,2024-03-17,64,41999.0,11.2,30176.0,24,12384.0,0.3547,151.0,1,0,Ouest,agence,a_jour,0
109953,2023-12-06,34,,16.0,14991.0,36,17886.0,0.4393,129.0,0,1,Sud,mobile,a_jour,1
115278,2023-12-22,19,33536.0,1.0,33043.0,12,6994.0,0.2907,9.0,0,1,Ouest,courtier,a_jour,0
116158,2024-04-08,18,32594.0,0.7,10082.0,36,2671.0,0.1077,0.0,0,0,Ouest,web,a_jour,0
101554,2023-12-01,58,48339.0,5.2,11006.0,48,4016.0,0.1021,409.0,3,1,Nord,agence,a_jour,0
102754,2024-12-24,48,,1.2,6390.0,6,128.0,0.028,126.0,0,1,Nord,courtier,a_jour,0
106082,2023-06-22,26,50925.0,2.4,3703.0,36,6106.0,0.126,80.0,1,1,Sud,agence,a_jour,0
119859,2024-01-07,50,54823.0,5.2,17920.0,48,9107.0,0.1934,170.0,0,0,Sud,web,a_jour,0
109063,2023-08-20,36,45835.0,2.9,13428.0,60,12101.0,0.2884,162.0,2,1,Sud,agence,a_jour,0
109007,2023-12-03,28,35994.0,10.0,23760.0,24,11313.0,0.3693,65.0,0,0,Ouest,web,a_jour,0
108899,2023-01-15,42,17953.0,2.5,11062.0,36,3734.0,0.2593,202.0,2,1,Est,web,a_jour,0
112899,2024-07-09,45,18482.0,9.7,14375.0,36,4039.0,0.2834,285.0,1,0,Sud,mobile,a_jour,0
114086,2023-11-30,42,69490.0,7.8,8233.0,36,3962.0,0.0669,181.0,3,0,Sud,agence,a_jour,0
109178,2023-05-15,40,37542.0,2.7,8107.0,48,5922.0,0.1757,240.0,3,0,Nord,agence,a_jour,0
106288,2023-07-18,26,42386.0,7.7,5176.0,24,23174.0,0.5569,55.0,1,1,Ouest,mobile,a_jour,0
104444,2024-06-22,45,79952.0,8.6,11645.0,24,4251.0,0.0653,172.0,8,0,Ouest,agence,a_jour,0
108238,2024-01-16,46,63729.0,6.8,9137.0,6,9824.0,0.1661,276.0,8,0,Sud,web,a_jour,0
111257,2023-02-13,34,52009.0,1.8,12741.0,36,24873.0,0.4987,75.0,1,1,Sud,agence,a_jour,0
109141,2023-08-10,67,19070.0,7.6,14348.0,18,4585.0,0.3031,463.0,3,0,Ouest,web,a_jour,1
100264,2024-12-23,62,35266.0,11.6,10782.0,24,5720.0,0.1877,178.0,4,1,Ouest,web,a_jour,0
119791,2024-08-25,43,65958.0,2.9,8528.0,24,3741.0,0.0675,115.0,2,1,Est,mobile,a_jour,0
100298,2023-07-27,28,23384.0,1.2,19381.0,24,2459.0,0.1742,105.0,3,0,Sud,web,a_jour,0
102671,2024-09-16,24,17759.0,1.4,10422.0,24,2002.0,0.1616,15.0,0,2,Nord,agence,a_jour,0
117173,2023-04-13,39,32795.0,8.5,11839.0,18,18634.0,0.5983,100.0,0,0,Ouest,agence,a_jour,0
106476,2023-06-27,33,40214.0,0.6,11218.0,36,10005.0,0.272,157.0,1,0,Est,mobile,a_jour,0
107869,2023-12-29,36,33466.0,1.7,10972.0,48,,0.1251,107.0,0,2,Nord,mobile,a_jour,0
118324,2023-01-07,18,38809.0,1.0,19577.0,12,10070.0,0.3015,0.0,0,0,Est,web,a_jour,0
113402,2023-08-07,37,43820.0,8.3,9072.0,36,4036.0,0.1094,89.0,2,0,Ouest,agence,a_jour,0
104175,2023-09-12,25,41382.0,7.0,14182.0,24,3969.0,0.1245,40.0,0,1,Est,web,recouvrement_amiable,1
100931,2024-05-25,32,55112.0,2.4,22382.0,24,19708.0,0.3914,145.0,1,4,Sud,mobile,recouvrement_amiable,1
103424,2024-03-21,38,39808.0,16.5,14621.0,12,10894.0,0.3043,97.0,2,0,Est,mobile,a_jour,0
105374,2024-06-25,53,53095.0,5.3,9184.0,24,12412.0,0.2482,357.0,3,0,Nord,web,a_jour,0
115237,2024-06-14,24,53627.0,5.2,3895.0,36,24518.0,0.4632,62.0,1,0,Sud,web,a_jour,0
110853,2024-11-24,32,22794.0,11.4,4721.0,36,6663.0,0.3096,129.0,2,2,Est,web,a_jour,0
100705,2024-02-17,34,75827.0,4.4,8722.0,60,14396.0,0.1994,78.0,3,0,Est,web,a_jour,0
119589,2023-05-20,52,41114.0,,27991.0,24,17865.0,0.4913,296.0,4,2,Ouest,courtier,a_jour,0
107142,2024-12-30,48,44064.0,1.5,15531.0,36,2051.0,0.0759,200.0,1,0,Centre,web,a_jour,0
104785,2023-09-20,63,51815.0,1.3,19510.0,18,11383.0,0.2511,154.0,2,0,Centre,mobile,a_jour,0
119532,2024-12-11,40,18067.0,4.9,19130.0,48,3322.0,0.2721,103.0,1,0,Nord,courtier,a_jour,0
107049,2024-01-05,38,56471.0,5.0,16370.0,36,9995.0,0.2012,146.0,1,1,Ouest,agence,recouvrement_amiable,1
109698,2024-06-29,33,22148.0,6.1,32520.0,24,709.0,0.1544,126.0,0,0,Nord,web,a_jour,0
109210,2024-06-28,41,65688.0,8.4,9760.0,60,13631.0,0.2199,246.0,3,2,Nord,mobile,a_jour,0
102351,2024-07-01,43,29023.0,3.2,8843.0,36,4482.0,0.1798,179.0,2,0,Centre,courtier,a_jour,0
102477,2023-05-09,34,38825.0,4.8,8543.0,36,1075.0,0.046,174.0,2,0,Ouest,mobile,a_jour,0
115480,2024-02-02,54,15019.0,2.2,18478.0,36,1972.0,0.2338,217.0,4,0,Nord,web,a_jour,0
104232,2024-03-17,51,25572.0,10.4,12144.0,48,3688.0,0.1838,205.0,1,0,Sud,web,a_jour,0
113424,2024-10-06,31,49182.0,2.5,22126.0,12,18749.0,0.4187,44.0,0,2,Nord,mobile,a_jour,0
104255,2023-08-28,50,17008.0,4.2,25335.0,12,2171.0,0.2518,345.0,4,0,Nord,mobile,a_jour,0
108367,2023-12-20,29,47331.0,11.0,53154.0,12,24038.0,0.6015,51.0,2,2,Centre,web,a_jour,0
104631,2023-07-29,55,74817.0,0.3,14731.0,24,32865.0,0.4557,,5,0,Nord,web,a_jour,0
108381,2023-02-28,31,17727.0,7.2,19029.0,24,3258.0,0.2732,35.0,0,2,Ouest,mobile,a_jour,0
100248,2024-07-28,49,30689.0,11.7,19730.0,6,5048.0,0.2181,180.0,2,0,Nord,mobile,a_jour,0
105953,2024-04-22,29,31150.0,5.0,51811.0,36,8567.0,0.4136,94.0,0,0,Nord,agence,recouvrement_contentieux,1
106838,2023-02-17,51,42200.0,5.9,6553.0,60,5575.0,0.145,97.0,1,1,Nord,web,a_jour,0
118051,2024-01-18,45,56586.0,1.0,12468.0,24,7074.0,0.1434,219.0,4,0,Ouest,courtier,recouvrement_amiable,1
117785,2024-07-02,26,84847.0,0.7,19241.0,36,66888.0,0.8072,90.0,0,2,Est,mobile,recouvrement_contentieux,1
116887,2023-10-29,47,36495.0,9.6,14322.0,24,6364.0,0.2071,188.0,3,0,Centre,web,a_jour,0
110352,2023-06-30,37,31503.0,11.6,9671.0,36,7173.0,0.2533,121.0,2,0,Centre,mobile,recouvrement_amiable,0
103623,2023-11-18,35,49937.0,6.1,39936.0,24,4316.0,0.1531,139.0,0,1,Est,agence,a_jour,0
110027,2024-06-14,31,23985.0,13.0,26510.0,36,4736.0,0.2896,45.0,1,0,Centre,agence,a_jour,0
109078,2023-03-15,33,37672.0,0.6,7121.0,18,15032.0,0.4148,164.0,1,2,Sud,web,a_jour,0
103473,2024-10-08,31,54271.0,0.8,5139.0,24,7823.0,0.152,90.0,1,1,Ouest,agence,a_jour,0
103981,2023-03-06,42,41869.0,5.1,13492.0,36,1788.0,0.0696,232.0,3,0,Nord,web,a_jour,0
